id,data_type,loan_type,purchased_bal_gp,district,payer_3yr,balance_proxy,raw_repay_prob,calibrated_repay_prob,predicted_payer_flag,expected_value_proxy,gross_high_priority_agent_call,net_high_priority_agent_call,gross_medium_priority_auto_dialer,net_medium_priority_auto_dialer,gross_low_priority_sms_email,net_low_priority_sms_email,recommended_action,expected_gross_recovery,expected_net_recovery,recommended_contact_cost,policy_rank
10292,T,Credit Card,05. <=100k,TAI KOK TSUI,N,75000,0.66806024,0.19839075122477234,Y,14879.306341857926,5207.757219650273,5122.757219650273,3749.5851981481965,3737.5851981481965,1822.7150268775956,1821.2150268775956,High Priority (Agent Call),5207.757219650273,5122.757219650273,85.0,29
7599,M,Credit Card,07. 200k+,HUNG HOM WAN,N,250000,0.2637049,0.05882560296009508,N,14706.40074002377,5147.240259008319,5062.240259008319,3706.0129864859896,3694.0129864859896,1801.5340906529116,1800.0340906529116,High Priority (Agent Call),5147.240259008319,5062.240259008319,85.0,30
14597,M,Credit Card,06. <=200k,WAN CHAI,N,150000,0.39915037,0.09278973828617797,Y,13918.460742926694,4871.461260024343,4786.461260024343,3507.4521072175266,3495.4521072175266,1705.0114410085198,1703.5114410085198,High Priority (Agent Call),4871.461260024343,4786.461260024343,85.0,31
10011,M,Credit Card,05. <=100k,TUEN MUN,Y,75000,0.6426041,0.1844836648274943,Y,13836.274862062071,4842.696201721725,4757.696201721725,3486.7412652396415,3474.7412652396415,1694.9436706026036,1693.4436706026036,High Priority (Agent Call),4842.696201721725,4757.696201721725,85.0,32
8711,M,Credit Card,05. <=100k,JORDAN,N,75000,0.641956,0.18414555448514242,Y,13810.916586385682,4833.820805234988,4748.820805234988,3480.3509797691913,3468.3509797691913,1691.8372818322457,1690.3372818322457,High Priority (Agent Call),4833.820805234988,4748.820805234988,85.0,33
11661,M,Credit Card,05. <=100k,WAN CHAI,N,75000,0.6411156,0.1837082839237672,Y,13778.12129428254,4822.342452998889,4737.342452998889,3472.0865661591997,3460.0865661591997,1687.819858549611,1686.319858549611,High Priority (Agent Call),4822.342452998889,4737.342452998889,85.0,34
10873,M,Credit Card,05. <=100k,TUEN MUN,N,75000,0.63950336,0.1828728843904752,Y,13715.46632928564,4800.413215249974,4715.413215249974,3456.2975149799813,3444.2975149799813,1680.1446253374909,1678.6446253374909,High Priority (Agent Call),4800.413215249974,4715.413215249974,85.0,35
4312,T,Credit Card,07. 200k+,HUNG HOM WAN,N,250000,0.24522117,0.054668358212780516,N,13667.089553195128,4783.481343618295,4698.481343618295,3444.106567405172,3432.106567405172,1674.218470266403,1672.718470266403,High Priority (Agent Call),4783.481343618295,4698.481343618295,85.0,36
13914,M,Credit Card,07. 200k+,CAUSEWAY BAY,N,250000,0.24332969,0.0542477527168552,N,13561.938179213801,4746.67836272483,4661.67836272483,3417.6084211618772,3405.6084211618772,1661.3374269536903,1659.8374269536903,High Priority (Agent Call),4746.67836272483,4661.67836272483,85.0,37
8493,M,Credit Card,05. <=100k,TUNG CHUNG,Y,75000,0.63178635,0.178936780023453,Y,13420.258501758975,4697.0904756156415,4612.0904756156415,3381.905142443262,3369.905142443262,1643.9816664654745,1642.4816664654745,High Priority (Agent Call),4697.0904756156415,4612.0904756156415,85.0,38
1148,T,Credit Card,05. <=100k,SIU SAI WAN,N,75000,0.62989104,0.1779855374562422,Y,13348.915309218166,4672.120358226358,4587.120358226358,3363.9266579229775,3351.9266579229775,1635.2421253792252,1633.7421253792252,High Priority (Agent Call),4672.120358226358,4587.120358226358,85.0,39
15668,T,Personal Loan,04. <=50k,TUEN MUN,N,37500,0.84526813,0.3542664332202809,Y,13284.991245760533,4649.746936016187,4564.746936016187,3347.8177939316543,3335.8177939316543,1627.4114276056653,1625.9114276056653,High Priority (Agent Call),4649.746936016187,4564.746936016187,85.0,40
8434,M,Credit Card,05. <=100k,MONG KOK,Y,75000,0.6274499,0.17676913510747658,Y,13257.685133060742,4640.18979657126,4555.18979657126,3340.936653531307,3328.936653531307,1624.0664287999407,1622.5664287999407,High Priority (Agent Call),4640.18979657126,4555.18979657126,85.0,41
15556,T,Personal Loan,04. <=50k,JORDAN,N,37500,0.8429993,0.3511278727414031,Y,13167.295227802617,4608.553329730916,4523.553329730916,3318.158397406259,3306.158397406259,1612.9936654058204,1611.4936654058204,High Priority (Agent Call),4608.553329730916,4523.553329730916,85.0,42
15783,M,Credit Card,05. <=100k,CAUSEWAY BAY,Y,75000,0.6248926,0.17550526599739108,Y,13162.894949804331,4607.0132324315155,4522.0132324315155,3317.049527350691,3305.049527350691,1612.4546313510302,1610.9546313510302,High Priority (Agent Call),4607.0132324315155,4522.0132324315155,85.0,43
12887,M,Credit Card,04. <=50k,JORDAN,Y,37500,0.8418978,0.3496220036114893,Y,13110.825135430849,4588.788797400796,4503.788797400796,3303.9279341285733,3291.9279341285733,1606.0760790902787,1604.5760790902787,High Priority (Agent Call),4588.788797400796,4503.788797400796,85.0,44
214,M,Credit Card,05. <=100k,CAUSEWAY BAY,Y,75000,0.6206491,0.17343124293713957,Y,13007.343220285467,4552.570127099913,4467.570127099913,3277.8504915119374,3265.8504915119374,1593.3995444849695,1591.8995444849695,High Priority (Agent Call),4552.570127099913,4467.570127099913,85.0,46
215,M,Credit Card,05. <=100k,CAUSEWAY BAY,Y,75000,0.6206491,0.17343124293713957,Y,13007.343220285467,4552.570127099913,4467.570127099913,3277.8504915119374,3265.8504915119374,1593.3995444849695,1591.8995444849695,High Priority (Agent Call),4552.570127099913,4467.570127099913,85.0,45
15807,M,Credit Card,04. <=50k,JORDAN,Y,37500,0.8382632,0.34473365193501826,Y,12927.511947563185,4524.629181647115,4439.629181647115,3257.7330107859225,3245.7330107859225,1583.6202135764902,1582.1202135764902,High Priority (Agent Call),4524.629181647115,4439.629181647115,85.0,47
13892,T,Credit Card,07. 200k+,CAUSEWAY BAY,N,250000,0.2303764,0.05138968189350782,N,12847.420473376957,4496.597165681935,4411.597165681935,3237.549959290993,3225.549959290993,1573.809007988677,1572.309007988677,High Priority (Agent Call),4496.597165681935,4411.597165681935,85.0,48
10052,T,Credit Card,05. <=100k,MONG KOK,N,75000,0.6116817,0.1691406056730164,Y,12685.54542547623,4439.94089891668,4354.94089891668,3196.75744722001,3184.75744722001,1553.979314620838,1552.479314620838,High Priority (Agent Call),4439.94089891668,4354.94089891668,85.0,49
10488,T,Credit Card,05. <=100k,KWAI CHUNG,N,75000,0.60886127,0.1678161972363936,Y,12586.21479272952,4405.175177455331,4320.175177455331,3171.7261277678385,3159.7261277678385,1541.8113121093659,1540.3113121093659,High Priority (Agent Call),4405.175177455331,4320.175177455331,85.0,50
13653,M,Credit Card,05. <=100k,TUEN MUN,N,75000,0.6086259,0.16770619917529925,Y,12577.964938147443,4402.2877283516045,4317.2877283516045,3169.647164413155,3157.647164413155,1540.8007049230614,1539.3007049230614,High Priority (Agent Call),4402.2877283516045,4317.2877283516045,85.0,51
14399,M,Credit Card,05. <=100k,HUNG HOM,N,75000,0.6023534,0.16480447692562886,Y,12360.335769422165,4326.117519297757,4241.117519297757,3114.804613894385,3102.804613894385,1514.141131754215,1512.641131754215,High Priority (Agent Call),4326.117519297757,4241.117519297757,85.0,52
13652,T,Credit Card,05. <=100k,TUEN MUN,N,75000,0.6010921,0.16422777022920498,Y,12317.082767190373,4310.978968516631,4225.978968516631,3103.9048573319737,3091.9048573319737,1508.8426389808205,1507.3426389808205,High Priority (Agent Call),4310.978968516631,4225.978968516631,85.0,53
15452,T,Credit Card,04. <=50k,WONG TAI SIN,N,37500,0.82381237,0.3264341308257725,Y,12241.279905966469,4284.447967088264,4199.447967088264,3084.80253630355,3072.80253630355,1499.5567884808922,1498.0567884808922,High Priority (Agent Call),4284.447967088264,4199.447967088264,85.0,54
13589,M,Credit Card,05. <=100k,JORDAN,N,75000,0.5960423,0.1619410277431947,Y,12145.577080739602,4250.95197825886,4165.95197825886,3060.6854243463795,3048.6854243463795,1487.833192390601,1486.333192390601,High Priority (Agent Call),4250.95197825886,4165.95197825886,85.0,55
14732,T,Personal Loan,04. <=50k,CHEUNG CHAU,Y,37500,0.8216544,0.32384577761807465,Y,12144.2166606778,4250.47583123723,4165.47583123723,3060.3425984908054,3048.3425984908054,1487.6665409330303,1486.1665409330303,High Priority (Agent Call),4250.47583123723,4165.47583123723,85.0,56
3716,T,Credit Card,07. 200k+,PRINCE EDWARD,N,250000,0.21712962,0.048504587923947996,N,12126.146980987,4244.1514433454495,4159.1514433454495,3055.7890392087234,3043.7890392087234,1485.4530051709073,1483.9530051709073,High Priority (Agent Call),4244.1514433454495,4159.1514433454495,85.0,57
14628,T,Credit Card,05. <=100k,CHAI WAN,N,75000,0.5945743,0.1612828348312744,Y,12096.21261234558,4233.674414320953,4148.674414320953,3048.245578311086,3036.245578311086,1481.7860450123333,1480.2860450123333,High Priority (Agent Call),4233.674414320953,4148.674414320953,85.0,58
3822,M,Credit Card,05. <=100k,CHEUNG SHA WAN,Y,75000,0.59426486,0.16114448188673572,Y,12085.836141505179,4230.042649526812,4145.042649526812,3045.630707659305,3033.630707659305,1480.514927334384,1479.014927334384,High Priority (Agent Call),4230.042649526812,4145.042649526812,85.0,59
15107,M,Credit Card,04. <=50k,SAN PO KONG,N,37500,0.81832635,0.31992234720022555,Y,11997.088020008458,4198.98080700296,4113.98080700296,3023.2661810421314,3011.2661810421314,1469.643282451036,1468.143282451036,High Priority (Agent Call),4198.98080700296,4113.98080700296,85.0,60
14736,T,Credit Card,05. <=100k,TAIKOO SHING,N,75000,0.58996433,0.1592347730746804,Y,11942.60798060103,4179.91279321036,4094.91279321036,3009.5372111114593,2997.5372111114593,1462.969477623626,1461.469477623626,High Priority (Agent Call),4179.91279321036,4094.91279321036,85.0,61
15113,M,Credit Card,04. <=50k,TSEUNG KWAN O,N,37500,0.81684846,0.3182059619234711,Y,11932.723572130168,4176.453250245559,4091.4532502455586,3007.046340176802,2995.046340176802,1461.7586375859455,1460.2586375859455,High Priority (Agent Call),4176.453250245559,4091.4532502455586,85.0,62
9013,M,Credit Card,05. <=100k,TUEN MUN,N,75000,0.5894008,0.15898636281154727,Y,11923.977210866045,4173.392023803116,4088.392023803116,3004.8422571382434,2992.8422571382434,1460.6872083310905,1459.1872083310905,High Priority (Agent Call),4173.392023803116,4088.392023803116,85.0,63
1087,M,Credit Card,06. <=200k,YUEN LONG,N,150000,0.3487347,0.07929850990549639,N,11894.776485824459,4163.171770038561,4078.1717700385607,2997.4836744277636,2985.4836744277636,1457.110119513496,1455.610119513496,High Priority (Agent Call),4163.171770038561,4078.1717700385607,85.0,64
9578,M,Credit Card,05. <=100k,YUEN LONG,Y,75000,0.58838475,0.15853949573522175,Y,11890.46218014163,4161.66176304957,4076.6617630495703,2996.3964693956905,2984.3964693956905,1456.5816170673495,1455.0816170673495,High Priority (Agent Call),4161.66176304957,4076.6617630495703,85.0,65
6721,M,Credit Card,05. <=100k,TAI KOK TSUI,N,75000,0.58789647,0.15832523282121888,Y,11874.392461591417,4156.037361556995,4071.037361556995,2992.3469003210366,2980.3469003210366,1454.6130765449482,1453.1130765449482,High Priority (Agent Call),4156.037361556995,4071.037361556995,85.0,66
11667,M,Credit Card,05. <=100k,JORDAN,Y,75000,0.58702385,0.15794309537685905,Y,11845.73215326443,4146.00625364255,4061.0062536425503,2985.124502622636,2973.124502622636,1451.1021887748925,1449.6021887748925,High Priority (Agent Call),4146.00625364255,4061.0062536425503,85.0,67
11425,M,Personal Loan,07. 200k+,TO KWA WAN,N,250000,0.21177244,0.04734780909839401,N,11836.952274598503,4142.933296109476,4057.933296109476,2982.9119731988226,2970.9119731988226,1450.0266536383165,1448.5266536383165,High Priority (Agent Call),4142.933296109476,4057.933296109476,85.0,68
9577,M,Credit Card,05. <=100k,YUEN LONG,Y,75000,0.5836461,0.15647317930028792,Y,11735.488447521595,4107.420956632558,4022.420956632558,2957.3430887754416,2945.3430887754416,1437.5973348213952,1436.0973348213952,High Priority (Agent Call),4107.420956632558,4022.420956632558,85.0,69
15822,M,Credit Card,05. <=100k,JORDAN,N,75000,0.58127683,0.15545080939536207,Y,11658.810704652155,4080.5837466282537,3995.5837466282537,2938.0202975723428,2926.0202975723428,1428.2043113198888,1426.7043113198888,High Priority (Agent Call),4080.5837466282537,3995.5837466282537,85.0,70
9012,T,Credit Card,05. <=100k,TUEN MUN,N,75000,0.57917833,0.1545511845969278,Y,11591.338844769585,4056.9685956693547,3971.9685956693547,2921.0173888819354,2909.0173888819354,1419.9390084842742,1418.4390084842742,High Priority (Agent Call),4056.9685956693547,3971.9685956693547,85.0,71
7696,T,Credit Card,05. <=100k,KOWLOON CITY,Y,75000,0.57816947,0.15412063699526812,Y,11559.047774645109,4045.6667211257877,3960.6667211257877,2912.8800392105672,2900.8800392105672,1415.9833523940256,1414.4833523940256,High Priority (Agent Call),4045.6667211257877,3960.6667211257877,85.0,72
15118,M,Credit Card,04. <=50k,KWUN TONG,Y,37500,0.807147,0.3073151964720161,Y,11524.319867700604,4033.511953695211,3948.511953695211,2904.1286066605517,2892.1286066605517,1411.7291837933237,1410.2291837933237,High Priority (Agent Call),4033.511953695211,3948.511953695211,85.0,73
15451,M,Credit Card,04. <=50k,KOWLOON CITY,N,37500,0.806866,0.3070090596216055,Y,11512.839735810207,4029.493907533572,3944.493907533572,2901.235613424172,2889.235613424172,1410.32286763675,1408.82286763675,High Priority (Agent Call),4029.493907533572,3944.493907533572,85.0,74
9634,M,Credit Card,05. <=100k,TUEN MUN,Y,75000,0.5765211,0.15341988064122322,Y,11506.491048091742,4027.2718668321095,3942.2718668321095,2899.6357441191185,2887.6357441191185,1409.5451533912383,1408.0451533912383,High Priority (Agent Call),4027.2718668321095,3942.2718668321095,85.0,75
15552,T,Credit Card,04. <=50k,FANLING,N,37500,0.8064868,0.30659679127440187,Y,11497.37967279007,4024.082885476524,3939.082885476524,2897.3396775430974,2885.3396775430974,1408.4290099167833,1406.9290099167833,High Priority (Agent Call),4024.082885476524,3939.082885476524,85.0,76
12750,M,Credit Card,04. <=50k,SAI YING PUN,Y,37500,0.80554163,0.3055732356910333,Y,11458.996338413748,4010.6487184448115,3925.6487184448115,2887.667077280264,2875.667077280264,1403.727051455684,1402.227051455684,High Priority (Agent Call),4010.6487184448115,3925.6487184448115,85.0,77
10408,T,Credit Card,05. <=100k,SHA TIN,N,75000,0.57433814,0.1524969778709262,Y,11437.273340319465,4003.0456691118125,3918.0456691118125,2882.192881760505,2870.192881760505,1401.0659841891343,1399.5659841891343,High Priority (Agent Call),4003.0456691118125,3918.0456691118125,85.0,78
12620,T,Credit Card,05. <=100k,JORDAN,N,75000,0.5740242,0.15236472904835408,Y,11427.354678626556,3999.5741375192943,3914.5741375192943,2879.693379013892,2867.693379013892,1399.8509481317528,1398.3509481317528,High Priority (Agent Call),3999.5741375192943,3914.5741375192943,85.0,79
11173,M,Credit Card,05. <=100k,YUEN LONG,N,75000,0.57329404,0.1520576051096336,Y,11404.320383222519,3991.5121341278814,3906.5121341278814,2873.8887365720743,2861.8887365720743,1397.0292469447584,1395.5292469447584,High Priority (Agent Call),3991.5121341278814,3906.5121341278814,85.0,80
14937,M,Credit Card,05. <=100k,SAI KUNG,N,75000,0.57320446,0.15201996716798208,Y,11401.497537598656,3990.5241381595292,3905.5241381595292,2873.177379474861,2861.177379474861,1396.6834483558353,1395.1834483558353,High Priority (Agent Call),3990.5241381595292,3905.5241381595292,85.0,81
14425,M,Credit Card,04. <=50k,TUNG CHUNG,N,37500,0.8035581,0.30344355031347897,Y,11379.133136755461,3982.696597864411,3897.696597864411,2867.541550462376,2855.541550462376,1393.9438092525438,1392.4438092525438,High Priority (Agent Call),3982.696597864411,3897.696597864411,85.0,82
15316,T,Credit Card,04. <=50k,SHEUNG SHUI,N,37500,0.80225074,0.3020532663510631,Y,11326.997488164867,3964.4491208577033,3879.4491208577033,2854.4033670175463,2842.4033670175463,1387.557192300196,1386.057192300196,High Priority (Agent Call),3964.4491208577033,3879.4491208577033,85.0,83
13367,M,Credit Card,04. <=50k,SAU MAU PING,Y,37500,0.8021763,0.30197441596741437,Y,11324.04059877804,3963.4142095723137,3878.4142095723137,2853.6582308920656,2841.6582308920656,1387.1949733503097,1385.6949733503097,High Priority (Agent Call),3963.4142095723137,3878.4142095723137,85.0,84
5561,M,Credit Card,05. <=100k,YUEN LONG,Y,75000,0.5707104,0.15097600273159315,Y,11323.200204869487,3963.1200717043203,3878.1200717043203,2853.4464516271105,2841.4464516271105,1387.092025096512,1385.592025096512,High Priority (Agent Call),3963.1200717043203,3878.1200717043203,85.0,85
15646,M,Credit Card,04. <=50k,TSEUNG KWAN O,N,37500,0.79900634,0.2986481819302811,Y,11199.30682238554,3919.757387834939,3834.757387834939,2822.225319241156,2810.225319241156,1371.9150857422285,1370.4150857422285,High Priority (Agent Call),3919.757387834939,3834.757387834939,85.0,86
15858,M,Credit Card,04. <=50k,TUEN MUN,Y,37500,0.7972605,0.2968419466449786,Y,11131.572999186697,3896.050549715344,3811.050549715344,2805.1563957950475,2793.1563957950475,1363.6176924003703,1362.1176924003703,High Priority (Agent Call),3896.050549715344,3811.050549715344,85.0,87
5473,M,Credit Card,05. <=100k,NAM CHEONG,N,75000,0.5626931,0.14766966732253362,Y,11075.225049190021,3876.328767216507,3791.328767216507,2790.956712395885,2778.956712395885,1356.7150685257773,1355.2150685257773,High Priority (Agent Call),3876.328767216507,3791.328767216507,85.0,88
14885,M,Credit Card,05. <=100k,TUEN MUN,N,75000,0.5598848,0.146528981248043,Y,10989.673593603226,3846.385757761129,3761.385757761129,2769.3977455880126,2757.3977455880126,1346.235015216395,1344.735015216395,High Priority (Agent Call),3846.385757761129,3761.385757761129,85.0,89
9966,M,Credit Card,05. <=100k,TUEN MUN,N,75000,0.5568188,0.14529373456838693,Y,10897.03009262902,3813.9605324201566,3728.9605324201566,2746.0515833425125,2734.0515833425125,1334.8861863470547,1333.3861863470547,High Priority (Agent Call),3813.9605324201566,3728.9605324201566,85.0,90
1106,M,Credit Card,06. <=200k,YUEN LONG,Y,150000,0.321538,0.07247608810820245,N,10871.413216230369,3804.994625680629,3719.994625680629,2739.5961304900525,2727.5961304900525,1331.74811898822,1330.24811898822,High Priority (Agent Call),3804.994625680629,3719.994625680629,85.0,91
12124,T,Credit Card,05. <=100k,TO KWA WAN,N,75000,0.55508584,0.14460015896627212,Y,10845.011922470409,3795.754172864643,3710.754172864643,2732.943004462543,2720.943004462543,1328.513960502625,1327.013960502625,High Priority (Agent Call),3795.754172864643,3710.754172864643,85.0,92
7195,M,Credit Card,05. <=100k,NGAU TAU KOK,Y,75000,0.55448616,0.1443609153569957,Y,10827.068651774676,3789.4740281211366,3704.4740281211366,2728.4213002472184,2716.4213002472184,1326.3159098423978,1324.8159098423978,High Priority (Agent Call),3789.4740281211366,3704.4740281211366,85.0,93
15128,T,Credit Card,04. <=50k,FANLING,Y,37500,0.78845453,0.2879969448878902,Y,10799.885433295882,3779.9599016535585,3694.9599016535585,2721.571129190562,2709.571129190562,1322.9859655787454,1321.4859655787454,High Priority (Agent Call),3779.9599016535585,3694.9599016535585,85.0,94
4904,T,Credit Card,07. 200k+,TUEN MUN,N,250000,0.19224417,0.04317467910875998,N,10793.669777189994,3777.784422016498,3692.784422016498,2720.0047838518785,2708.0047838518785,1322.2245477057743,1320.7245477057743,High Priority (Agent Call),3777.784422016498,3692.784422016498,85.0,95
9991,M,Credit Card,04. <=50k,TUEN MUN,Y,37500,0.7881947,0.2877424839147571,Y,10790.34314680339,3776.6201013811865,3691.6201013811865,2719.166472994454,2707.166472994454,1321.817035483415,1320.317035483415,High Priority (Agent Call),3776.6201013811865,3691.6201013811865,85.0,96
1043,M,Credit Card,05. <=100k,YUEN LONG,Y,75000,0.54964525,0.142443891814778,Y,10683.29188610835,3739.1521601379227,3654.1521601379227,2692.189555299304,2680.189555299304,1308.7032560482728,1307.2032560482728,High Priority (Agent Call),3739.1521601379227,3654.1521601379227,85.0,97
15352,T,Credit Card,04. <=50k,YUEN LONG,N,37500,0.78513795,0.2847756782609869,Y,10679.087934787009,3737.680777175453,3652.680777175453,2691.130159566326,2679.130159566326,1308.1882720114083,1306.6882720114083,High Priority (Agent Call),3737.680777175453,3652.680777175453,85.0,98
10116,T,Credit Card,05. <=100k,TUEN MUN,N,75000,0.54832757,0.14192642732148533,Y,10644.4820491114,3725.56871718899,3640.56871718899,2682.4094763760727,2670.4094763760727,1303.9490510161463,1302.4490510161463,High Priority (Agent Call),3725.56871718899,3640.56871718899,85.0,99
12442,M,Credit Card,05. <=100k,YUEN LONG,N,75000,0.5481116,0.14184179809195357,Y,10638.134856896519,3723.3471999137814,3638.3471999137814,2680.8099839379224,2668.8099839379224,1303.1715199698235,1301.6715199698235,High Priority (Agent Call),3723.3471999137814,3638.3471999137814,85.0,100
15069,M,Credit Card,04. <=50k,TSEUNG KWAN O,N,37500,0.78367877,0.2833766979078922,Y,10626.626171545959,3719.319160041085,3634.319160041085,2677.909795229581,2665.909795229581,1301.7617060143798,1300.2617060143798,High Priority (Agent Call),3719.319160041085,3634.319160041085,85.0,101
13775,M,Credit Card,07. 200k+,CENTRAL,N,250000,0.18898773,0.04248485561768102,N,10621.213904420254,3717.4248665470886,3632.4248665470886,2676.5459039139037,2664.5459039139037,1301.098703291481,1299.598703291481,High Priority (Agent Call),3717.4248665470886,3632.4248665470886,85.0,102
10926,M,Credit Card,04. <=50k,TIN WAN,N,37500,0.78289735,0.28263203028879474,Y,10598.701135829802,3709.5453975404307,3624.5453975404307,2670.87268622911,2658.87268622911,1298.3408891391507,1296.8408891391507,High Priority (Agent Call),3709.5453975404307,3624.5453975404307,85.0,103
11021,M,Personal Loan,04. <=50k,TAI KOK TSUI,N,37500,0.7818803,0.281667491469564,Y,10562.530930108649,3696.885825538027,3611.885825538027,2661.7577943873794,2649.7577943873794,1293.9100389383093,1292.4100389383093,High Priority (Agent Call),3696.885825538027,3611.885825538027,85.0,104
12248,T,Credit Card,05. <=100k,TAI WAI,N,75000,0.5453098,0.14074820968555016,Y,10556.115726416261,3694.6405042456913,3609.6405042456913,2660.1411630568978,2648.1411630568978,1293.124176485992,1291.624176485992,High Priority (Agent Call),3694.6405042456913,3609.6405042456913,85.0,105
12503,M,Credit Card,05. <=100k,TO KWA WAN,N,75000,0.54497737,0.14061900856167475,Y,10546.425642125607,3691.248974743962,3606.248974743962,2657.699261815653,2645.699261815653,1291.9371411603868,1290.4371411603868,High Priority (Agent Call),3691.248974743962,3606.248974743962,85.0,106
10114,M,Credit Card,05. <=100k,TUEN MUN,N,75000,0.5446649,0.14049767294872365,Y,10537.325471154274,3688.0639149039957,3603.0639149039957,2655.406018730877,2643.406018730877,1290.8223702163984,1289.3223702163984,High Priority (Agent Call),3688.0639149039957,3603.0639149039957,85.0,107
13481,M,Overdraft,07. 200k+,HENG FA CHUEN,N,250000,0.18703207,0.042071341395837715,N,10517.835348959428,3681.2423721357995,3596.2423721357995,2650.494507937776,2638.494507937776,1288.4348302475298,1286.9348302475298,High Priority (Agent Call),3681.2423721357995,3596.2423721357995,85.0,108
15865,M,Credit Card,04. <=50k,TUEN MUN,Y,37500,0.7805228,0.2803882063788721,Y,10514.557739207703,3680.0952087226956,3595.0952087226956,2649.6685502803407,2637.6685502803407,1288.0333230529434,1286.5333230529434,High Priority (Agent Call),3680.0952087226956,3595.0952087226956,85.0,109
8200,T,Credit Card,05. <=100k,TUEN MUN,N,75000,0.54339284,0.14000471698665024,Y,10500.353773998768,3675.1238208995683,3590.1238208995683,2646.089151047689,2634.089151047689,1286.2933373148487,1284.7933373148487,High Priority (Agent Call),3675.1238208995683,3590.1238208995683,85.0,110
15608,T,Credit Card,04. <=50k,SHA TIN,N,37500,0.7800628,0.27995677554382137,Y,10498.379082893302,3674.432679012655,3589.432679012655,2645.5915288891115,2633.5915288891115,1286.0514376544293,1284.5514376544293,High Priority (Agent Call),3674.432679012655,3589.432679012655,85.0,111
9262,M,Credit Card,04. <=50k,SAI YING PUN,N,37500,0.77811223,0.2781391110366692,Y,10430.216663875095,3650.575832356283,3565.575832356283,2628.4145992965236,2616.4145992965236,1277.701541324699,1276.201541324699,High Priority (Agent Call),3650.575832356283,3565.575832356283,85.0,112
15059,M,Credit Card,04. <=50k,YUEN LONG,Y,37500,0.7774425,0.27751932698574805,Y,10406.974761965552,3642.4411666879428,3557.4411666879428,2622.5576400153186,2610.5576400153186,1274.8544083407799,1273.3544083407799,High Priority (Agent Call),3642.4411666879428,3557.4411666879428,85.0,113
10148,T,Credit Card,05. <=100k,LEI CHENG UK,N,75000,0.54008436,0.13873040015810872,Y,10404.780011858154,3641.673004150354,3556.673004150354,2622.0045629882547,2610.0045629882547,1274.5855514526238,1273.0855514526238,High Priority (Agent Call),3641.673004150354,3556.673004150354,85.0,114
14872,T,Credit Card,04. <=50k,TUEN MUN,N,37500,0.77730876,0.2773958080711674,Y,10402.342802668778,3640.819980934072,3555.819980934072,2621.390386272532,2609.390386272532,1274.286993326925,1272.786993326925,High Priority (Agent Call),3640.819980934072,3555.819980934072,85.0,115
11617,M,Credit Card,04. <=50k,SAI YING PUN,N,37500,0.7757362,0.27595005985692134,Y,10348.12724463455,3621.8445356220923,3536.8445356220923,2607.7280656479065,2595.7280656479065,1267.6455874677322,1266.1455874677322,High Priority (Agent Call),3621.8445356220923,3536.8445356220923,85.0,116
15804,T,Credit Card,04. <=50k,SHAM SHUI PO,N,37500,0.77451724,0.27483752180703486,Y,10306.407067763806,3607.242473717332,3522.242473717332,2597.2145810764787,2585.2145810764787,1262.5348658010662,1261.0348658010662,High Priority (Agent Call),3607.242473717332,3522.242473717332,85.0,117
13423,M,Personal Loan,04. <=50k,JORDAN,Y,37500,0.77344793,0.2738673726588479,Y,10270.026474706798,3594.509266147379,3509.509266147379,2588.046671626113,2576.046671626113,1258.0782431515827,1256.5782431515827,High Priority (Agent Call),3594.509266147379,3509.509266147379,85.0,118
14081,M,Credit Card,05. <=100k,MAGAZINE GAP,Y,75000,0.5351577,0.13685329844787664,Y,10263.997383590748,3592.3990842567614,3507.3990842567614,2586.527340664868,2574.527340664868,1257.3396794898665,1255.8396794898665,High Priority (Agent Call),3592.3990842567614,3507.3990842567614,85.0,119
1499,M,Credit Card,05. <=100k,YUEN LONG,N,75000,0.53394324,0.13639429401159786,Y,10229.57205086984,3580.3502178044437,3495.3502178044437,2577.8521568191995,2565.8521568191995,1253.1225762315553,1251.6225762315553,High Priority (Agent Call),3580.3502178044437,3495.3502178044437,85.0,120
13004,T,Credit Card,04. <=50k,JORDAN,N,37500,0.7721496,0.2726966545398603,Y,10226.124545244762,3579.1435908356666,3494.1435908356666,2576.9833854016797,2564.9833854016797,1252.7002567924833,1251.2002567924833,High Priority (Agent Call),3579.1435908356666,3494.1435908356666,85.0,121
15635,M,Credit Card,05. <=100k,SHA TIN,N,75000,0.533805,0.13634214396053596,Y,10225.660797040196,3578.9812789640687,3493.9812789640687,2576.8665208541292,2564.8665208541292,1252.643447637424,1251.143447637424,High Priority (Agent Call),3578.9812789640687,3493.9812789640687,85.0,122
8698,M,Personal Loan,05. <=100k,FANLING,N,75000,0.5331866,0.1361090586729242,Y,10208.179400469315,3572.86279016426,3487.86279016426,2572.461208918267,2560.461208918267,1250.501976557491,1249.001976557491,High Priority (Agent Call),3572.86279016426,3487.86279016426,85.0,123
4582,M,Credit Card,06. <=200k,TO KWA WAN,N,150000,0.30281067,0.06793773812323718,N,10190.660718485577,3566.7312514699515,3481.7312514699515,2568.046501058365,2556.046501058365,1248.355938014483,1246.855938014483,High Priority (Agent Call),3566.7312514699515,3481.7312514699515,85.0,124
